frame,timestamp,student_id,class_name,gaze_score,posture_score,motion_score,engagement_score
1,1770130187.1311808,1,person,0.5,0.6,0.0,0.44999999999999996
1,1770130187.1311808,2,person,0.5,1.0,0.0,0.55
1,1770130187.1311808,3,chair,0.5,0.5,0.0,0.425
1,1770130187.1311808,4,person,0.6919876337051392,1.0,0.0,0.6651925802230835
1,1770130187.1311808,5,person,0.5,1.0,0.0,0.55
1,1770130187.1311808,6,laptop,0.5,0.5,0.0,0.425
1,1770130187.1311808,7,person,0.5,0.5,0.0,0.425
1,1770130187.1311808,8,backpack,0.5,0.5,0.0,0.425
1,1770130187.1311808,9,person,0.5,1.0,0.0,0.55
1,1770130187.1311808,10,chair,0.5,0.5,0.0,0.425
1,1770130187.1311808,11,backpack,0.5,0.5,0.0,0.425
1,1770130187.1311808,12,laptop,0.5,0.5,0.0,0.425
1,1770130187.1311808,13,chair,0.5,0.5,0.0,0.425
1,1770130187.1311808,14,cell phone,0.5,0.5,0.0,0.425
1,1770130187.1311808,15,cell phone,0.5,0.5,0.0,0.425
1,1770130187.1311808,16,person,0.5,1.0,0.0,0.55
1,1770130187.1311808,17,chair,0.5,0.5,0.0,0.425
1,1770130187.1311808,18,person,0.5759793519973755,0.5,0.0,0.4705876111984253
1,1770130187.1311808,19,person,0.5,1.0,0.0,0.55
1,1770130187.1311808,20,person,0.5,0.5,0.0,0.425
1,1770130187.1311808,21,chair,0.5,0.5,0.0,0.425
1,1770130187.1311808,22,person,0.5,0.5,0.0,0.425
2,1770130191.0058005,1,person,0.5,0.6,0.1899871528148651,0.47849807143211365
2,1770130191.0058005,2,person,0.5,1.0,0.20960290729999542,0.5814404487609863
2,1770130191.0058005,3,chair,0.5,0.5,0.14494630694389343,0.4467419683933258
2,1770130191.0058005,4,person,0.7232667803764343,1.0,0.07452388107776642,0.695138692855835
2,1770130191.0058005,5,person,0.5,1.0,0.6464893817901611,0.6469734311103821
2,1770130191.0058005,6,laptop,0.5,0.5,0.5024391412734985,0.5003658533096313
2,1770130191.0058005,7,person,0.5,0.6,0.3199019134044647,0.49798527359962463
2,1770130191.0058005,8,backpack,0.5,0.5,0.3433012366294861,0.4764952063560486
2,1770130191.0058005,9,person,0.5,1.0,0.286661297082901,0.5929992198944092
2,1770130191.0058005,10,chair,0.5,0.5,0.20306579768657684,0.4554598927497864
2,1770130191.0058005,11,backpack,0.5,0.5,0.2095836102962494,0.4564375579357147
2,1770130191.0058005,12,laptop,0.5,0.5,0.3332780599594116,0.47499173879623413
2,1770130191.0058005,14,cell phone,0.5,0.5,0.22425797581672668,0.4586386978626251
2,1770130191.0058005,15,cell phone,0.5,0.5,0.18805678188800812,0.4532085359096527
2,1770130191.0058005,16,person,0.5,1.0,0.17511531710624695,0.5762673020362854
2,1770130191.0058005,19,person,0.5,1.0,1.0,0.7000000000000001
2,1770130191.0058005,20,person,0.5,0.5,0.648608386516571,0.5222913026809692
2,1770130191.0058005,21,chair,0.5,0.5,0.22215008735656738,0.45832252502441406
3,1770130193.597294,1,person,0.5,0.6,0.2704581320285797,0.49056869745254517
3,1770130193.597294,2,person,0.5,1.0,0.2553112506866455,0.5882967114448547
3,1770130193.597294,3,chair,0.5,0.5,0.2401895523071289,0.46102845668792725
3,1770130193.597294,4,person,0.7403664588928223,1.0,0.06678778678178787,0.7042380571365356
3,1770130193.597294,5,person,0.5,0.5,0.5171884298324585,0.5025782585144043
3,1770130193.597294,6,laptop,0.5,0.5,0.30263209342956543,0.4703948199748993
3,1770130193.597294,7,person,0.5,0.6,0.5692101716995239,0.5353814959526062
3,1770130193.597294,8,backpack,0.5,0.5,0.4241015315055847,0.4886152446269989
3,1770130193.597294,9,person,0.5,1.0,0.19902852177619934,0.5798543095588684
3,1770130193.597294,10,chair,0.5,0.5,0.28147000074386597,0.4672205150127411
3,1770130193.597294,11,backpack,0.5,0.5,0.16468104720115662,0.4497021734714508
3,1770130193.597294,12,laptop,0.5,0.5,0.3994413912296295,0.48491621017456055
3,1770130193.597294,15,cell phone,0.5,0.5,0.22513537108898163,0.4587703347206116
3,1770130193.597294,16,person,0.5,1.0,0.3233829438686371,0.5985074639320374
3,1770130193.597294,19,person,0.5,1.0,0.9393122792243958,0.6908968687057495
3,1770130193.597294,20,person,0.5,0.5,0.4078257977962494,0.4861738681793213
3,1770130193.597294,21,chair,0.5,0.5,0.14463987946510315,0.4466959834098816
3,1770130193.597294,13,chair,0.5,0.5,1.0,0.575
3,1770130193.597294,18,person,0.7145041227340698,0.5,0.22489199042320251,0.5874362587928772
3,1770130193.597294,22,person,0.5,0.6,0.6392174363136292,0.5458825826644897
4,1770130195.7496998,1,person,0.5,0.6,0.2921963930130005,0.4938294589519501
4,1770130195.7496998,2,person,0.5,1.0,0.21813800930976868,0.5827206969261169
4,1770130195.7496998,3,chair,0.5,0.5,0.12489791959524155,0.44373470544815063
4,1770130195.7496998,4,person,0.7580100297927856,1.0,0.07880569249391556,0.7166268825531006
4,1770130195.7496998,5,person,0.5,1.0,0.34932684898376465,0.6023990511894226
4,1770130195.7496998,6,laptop,0.5,0.5,0.17220261693000793,0.4508303999900818
4,1770130195.7496998,7,person,0.5,0.6,0.27436646819114685,0.4911549687385559
4,1770130195.7496998,8,backpack,0.5,0.5,0.16417717933654785,0.4496265947818756
4,1770130195.7496998,9,person,0.5,1.0,0.11502192169427872,0.5672532916069031
4,1770130195.7496998,10,chair,0.5,0.5,0.10820458084344864,0.4412307143211365
4,1770130195.7496998,11,backpack,0.5,0.5,0.1234508529305458,0.44351762533187866
4,1770130195.7496998,16,person,0.5,1.0,0.36837008595466614,0.6052555441856384
4,1770130195.7496998,19,person,0.5,0.6,0.3621779978275299,0.5043267011642456
4,1770130195.7496998,20,person,0.5,0.5,0.19666323065757751,0.4544994831085205
4,1770130195.7496998,21,chair,0.5,0.5,0.11951549351215363,0.4429273307323456
4,1770130195.7496998,18,person,0.5,0.5,0.5001189112663269,0.5000178813934326
4,1770130195.7496998,14,cell phone,0.5,0.5,0.16901937127113342,0.45035290718078613
5,1770130197.793107,1,person,0.5,0.6,0.11200320720672607,0.4668004810810089
5,1770130197.793107,2,person,0.5,1.0,0.2352183610200882,0.5852827429771423
5,1770130197.793107,3,chair,0.5,0.5,0.1125258356332779,0.44187888503074646
5,1770130197.793107,4,person,0.7593493461608887,1.0,0.07854898273944855,0.7173919677734375
5,1770130197.793107,5,person,0.5,1.0,0.35944217443466187,0.603916347026825
5,1770130197.793107,6,laptop,0.5,0.5,0.11701805889606476,0.44255271553993225
5,1770130197.793107,7,person,0.5,0.6,0.33970320224761963,0.5009554624557495
5,1770130197.793107,8,backpack,0.5,0.5,0.17865684628486633,0.45179852843284607
5,1770130197.793107,9,person,0.5,1.0,0.19335074722766876,0.5790026187896729
5,1770130197.793107,10,chair,0.5,0.5,0.10251953452825546,0.44037795066833496
5,1770130197.793107,11,backpack,0.5,0.5,0.09735194593667984,0.439602792263031
5,1770130197.793107,16,person,0.5,1.0,0.15597222745418549,0.573395848274231
5,1770130197.793107,19,person,0.5,0.6,1.0,0.6
5,1770130197.793107,21,chair,0.5,0.5,0.1257617324590683,0.44386428594589233
5,1770130197.793107,14,cell phone,0.5,0.5,0.3147962689399719,0.47221946716308594
5,1770130197.793107,12,laptop,0.5,0.5,0.29645150899887085,0.46946772933006287
6,1770130199.592169,1,person,0.5,0.6,0.21277856826782227,0.48191678524017334
6,1770130199.592169,2,person,0.5,1.0,0.18673467636108398,0.5780102014541626
6,1770130199.592169,3,chair,0.5,0.5,0.22481012344360352,0.4587215185165405
6,1770130199.592169,4,person,0.7555755972862244,1.0,0.06922118365764618,0.7137285470962524
6,1770130199.592169,5,person,0.5,1.0,0.30691051483154297,0.5960366129875183
6,1770130199.592169,6,laptop,0.5,0.5,0.16494937241077423,0.4497424066066742
6,1770130199.592169,7,person,0.5,0.6,0.2519857883453369,0.4877978563308716
6,1770130199.592169,8,backpack,0.5,0.5,0.237784743309021,0.4606677293777466
6,1770130199.592169,9,person,0.5,1.0,0.15477655827999115,0.5732164978981018
6,1770130199.592169,11,backpack,0.5,0.5,0.28195279836654663,0.4672929346561432
6,1770130199.592169,16,person,0.5,1.0,0.1269400417804718,0.5690410137176514
6,1770130199.592169,19,person,0.5,1.0,1.0,0.7000000000000001
6,1770130199.592169,21,chair,0.5,0.5,0.2353714257478714,0.46030572056770325
6,1770130199.592169,14,cell phone,0.5,0.5,0.3074643611907959,0.4711196720600128
6,1770130199.592169,12,laptop,0.5,0.5,0.30074578523635864,0.4701118767261505
6,1770130199.592169,15,cell phone,0.5,0.5,0.29136067628860474,0.46870410442352295
6,1770130199.592169,13,chair,0.5,0.5,0.3547194004058838,0.47820791602134705
6,1770130199.592169,22,person,0.5,0.5,0.8240968585014343,0.5486145615577698
6,1770130199.592169,20,person,0.5,0.5,0.4575517177581787,0.4936327636241913
7,1770130201.688555,1,person,0.5,0.6,0.16231690347194672,0.4743475317955017
7,1770130201.688555,2,person,0.5,1.0,0.19445647299289703,0.5791684985160828
7,1770130201.688555,3,chair,0.5,0.5,0.3549315333366394,0.4782397449016571
7,1770130201.688555,4,person,0.7450845241546631,1.0,0.09274420142173767,0.7109622955322266
7,1770130201.688555,5,person,0.5,1.0,0.3420460820198059,0.6013069152832031
7,1770130201.688555,6,laptop,0.5,0.5,0.24346967041492462,0.4615204632282257
7,1770130201.688555,7,person,0.5,0.6,0.178434357047081,0.47676515579223633
7,1770130201.688555,8,backpack,0.5,0.5,0.28033021092414856,0.4670495390892029
7,1770130201.688555,9,person,0.5,1.0,0.19699051976203918,0.5795485973358154
7,1770130201.688555,11,backpack,0.5,0.5,0.14085999131202698,0.4461290240287781
7,1770130201.688555,16,person,0.5,1.0,0.20149853825569153,0.5802248120307922
7,1770130201.688555,19,person,0.5,1.0,1.0,0.7000000000000001
7,1770130201.688555,21,chair,0.5,0.5,0.09169982373714447,0.43875497579574585
7,1770130201.688555,14,cell phone,0.5,0.5,0.3349102735519409,0.47523656487464905
7,1770130201.688555,12,laptop,0.5,0.5,0.2592531442642212,0.4638879895210266
7,1770130201.688555,15,cell phone,0.5,0.5,0.15307995676994324,0.4479620158672333
8,1770130203.4848938,1,person,0.5,0.6,0.17154563963413239,0.47573184967041016
8,1770130203.4848938,2,person,0.5,1.0,0.18158812820911407,0.5772382020950317
8,1770130203.4848938,3,chair,0.5,0.5,0.2534326910972595,0.4630149006843567
8,1770130203.4848938,4,person,0.7466186285018921,1.0,0.053753942251205444,0.706034243106842
8,1770130203.4848938,5,person,0.5,0.5,0.31767019629478455,0.47265052795410156
8,1770130203.4848938,6,laptop,0.5,0.5,0.2979535460472107,0.46969303488731384
8,1770130203.4848938,7,person,0.5,0.6,0.20926380157470703,0.4813895523548126
8,1770130203.4848938,8,backpack,0.5,0.5,0.15907420217990875,0.44886115193367004
8,1770130203.4848938,9,person,0.7661094069480896,1.0,0.1952371448278427,0.7389512062072754
8,1770130203.4848938,16,person,0.5,1.0,0.12109439074993134,0.5681641697883606
8,1770130203.4848938,19,person,0.5,1.0,0.5773656964302063,0.6366048455238342
8,1770130203.4848938,21,chair,0.5,0.5,0.09268712997436523,0.4389030933380127
8,1770130203.4848938,14,cell phone,0.5,0.5,0.22075465321540833,0.4581132233142853
8,1770130203.4848938,12,laptop,0.5,0.5,0.3202689290046692,0.4730403423309326
8,1770130203.4848938,15,cell phone,0.5,0.5,0.11626176536083221,0.4424392879009247
9,1770130205.222382,1,person,0.5,0.6,0.34223803877830505,0.5013356804847717
9,1770130205.222382,2,person,0.5,1.0,0.15576589107513428,0.5733649134635925
9,1770130205.222382,3,chair,0.5,0.5,0.4020915627479553,0.48531374335289
9,1770130205.222382,4,person,0.756348729133606,1.0,0.08874619752168655,0.7171211838722229
9,1770130205.222382,5,person,0.5,1.0,0.25079768896102905,0.5876196622848511
9,1770130205.222382,6,laptop,0.5,0.5,0.3126291036605835,0.47189438343048096
9,1770130205.222382,7,person,0.5,0.6,0.2621645927429199,0.489324688911438
9,1770130205.222382,8,backpack,0.5,0.5,0.25952988862991333,0.46392950415611267
9,1770130205.222382,9,person,0.7375569343566895,1.0,0.4912381172180176,0.7662198543548584
9,1770130205.222382,16,person,0.5,1.0,0.1608615517616272,0.5741292238235474
9,1770130205.222382,19,person,0.5,1.0,0.897049605846405,0.6845574378967285
9,1770130205.222382,21,chair,0.5,0.5,0.10929904133081436,0.4413948655128479
9,1770130205.222382,14,cell phone,0.5,0.5,0.2473902702331543,0.4621085524559021
9,1770130205.222382,12,laptop,0.5,0.5,0.46437811851501465,0.4946567416191101
9,1770130205.222382,15,cell phone,0.5,0.5,0.16663983464241028,0.4499959945678711
9,1770130205.222382,26,backpack,0.5,0.5,0.0,0.425
9,1770130205.222382,11,backpack,0.5,0.5,0.21123996376991272,0.45668601989746094
10,1770130207.0800314,1,person,0.5,0.6,0.1493847817182541,0.4724076986312866
10,1770130207.0800314,2,person,0.5,1.0,0.183858260512352,0.5775787234306335
10,1770130207.0800314,3,chair,0.5,0.5,0.15585391223430634,0.4483780860900879
10,1770130207.0800314,4,person,0.7646819353103638,1.0,0.07873878628015518,0.7206199765205383
10,1770130207.0800314,5,person,0.5,1.0,0.2595036029815674,0.5889255404472351
10,1770130207.0800314,6,laptop,0.5,0.5,0.2224377691745758,0.45836567878723145
10,1770130207.0800314,7,person,0.5,0.6,0.2738352417945862,0.4910752773284912
10,1770130207.0800314,8,backpack,0.5,0.5,0.21417272090911865,0.4571259319782257
10,1770130207.0800314,9,person,0.7518876791000366,1.0,0.1407947540283203,0.722251832485199
10,1770130207.0800314,16,person,0.5,1.0,0.18613559007644653,0.5779203772544861
10,1770130207.0800314,19,person,0.5,1.0,0.3416995704174042,0.601254940032959
10,1770130207.0800314,21,chair,0.5,0.5,0.06787329912185669,0.43518102169036865
10,1770130207.0800314,14,cell phone,0.5,0.5,0.1787557601928711,0.45181336998939514
10,1770130207.0800314,12,laptop,0.5,0.5,0.44085532426834106,0.4911283254623413
10,1770130207.0800314,15,cell phone,0.5,0.5,0.052812736481428146,0.4329219162464142
10,1770130207.0800314,26,backpack,0.5,0.5,0.15048350393772125,0.4475725293159485
10,1770130207.0800314,11,backpack,0.5,0.5,0.14275142550468445,0.44641274213790894
11,1770130209.1679103,1,person,0.5,0.6,0.18730561435222626,0.4780958294868469
11,1770130209.1679103,2,person,0.5,1.0,0.10549670457839966,0.5658245086669922
11,1770130209.1679103,3,chair,0.5,0.5,0.2852354943752289,0.4677853286266327
11,1770130209.1679103,4,person,0.7723549604415894,1.0,0.06268592923879623,0.7228158712387085
11,1770130209.1679103,5,person,0.5,0.5,0.21049585938453674,0.45657438039779663
11,1770130209.1679103,6,laptop,0.5,0.5,0.3009863495826721,0.470147967338562
11,1770130209.1679103,7,person,0.5,0.6,1.0,0.6
11,1770130209.1679103,8,backpack,0.5,0.5,0.10901530086994171,0.44135230779647827
11,1770130209.1679103,9,person,0.7578086256980896,1.0,0.2695963978767395,0.7451246380805969
11,1770130209.1679103,16,person,0.5,1.0,0.10323810577392578,0.5654857158660889
11,1770130209.1679103,19,person,0.5,1.0,0.6425766944885254,0.6463865041732788
11,1770130209.1679103,21,chair,0.5,0.5,0.06502092629671097,0.4347531497478485
11,1770130209.1679103,14,cell phone,0.5,0.5,0.22093209624290466,0.4581398367881775
11,1770130209.1679103,15,cell phone,0.5,0.5,0.10882284492254257,0.4413234293460846
11,1770130209.1679103,26,backpack,0.5,0.5,0.19572299718856812,0.45435845851898193
11,1770130209.1679103,11,backpack,0.5,0.5,0.0794745460152626,0.4369211792945862
11,1770130209.1679103,22,person,0.5,0.5,0.916080117225647,0.5624120235443115
12,1770130211.1917102,1,person,0.5,0.6,0.15179406106472015,0.4727691113948822
12,1770130211.1917102,2,person,0.5,1.0,0.2404985874891281,0.5860748291015625
12,1770130211.1917102,3,chair,0.5,0.5,0.5175104737281799,0.5026265978813171
12,1770130211.1917102,4,person,0.7622570991516113,1.0,0.037757616490125656,0.7130178809165955
12,1770130211.1917102,5,person,0.5,0.5,0.22172586619853973,0.45825889706611633
12,1770130211.1917102,6,laptop,0.5,0.5,0.11866982281208038,0.44280049204826355
12,1770130211.1917102,7,person,0.5,0.6,0.8621572256088257,0.5793235898017883
12,1770130211.1917102,8,backpack,0.5,0.5,0.2042996883392334,0.45564496517181396
12,1770130211.1917102,9,person,0.7621527910232544,1.0,0.1646326333284378,0.7319865822792053
12,1770130211.1917102,16,person,0.5,1.0,0.09746064245700836,0.5646191239356995
12,1770130211.1917102,19,person,0.5,1.0,0.08097787946462631,0.5621467232704163
12,1770130211.1917102,21,chair,0.5,0.5,0.10595788061618805,0.4408937096595764
12,1770130211.1917102,14,cell phone,0.5,0.5,0.13527563214302063,0.4452913701534271
12,1770130211.1917102,15,cell phone,0.5,0.5,0.09512840956449509,0.4392692744731903
12,1770130211.1917102,26,backpack,0.5,0.5,0.23142683506011963,0.45971405506134033
12,1770130211.1917102,11,backpack,0.5,0.5,0.11591559648513794,0.44238734245300293
12,1770130211.1917102,22,person,0.5,0.5,0.2040097713470459,0.4556014835834503
12,1770130211.1917102,12,book,0.5,0.5,0.20668594539165497,0.4560028910636902
13,1770130213.2789168,1,person,0.5,0.6,0.22502081096172333,0.48375311493873596
13,1770130213.2789168,2,person,0.5,1.0,0.12087265402078629,0.5681309103965759
13,1770130213.2789168,3,chair,0.5,0.5,0.28814640641212463,0.4682219624519348
